id,created_at,updated_at,distance,from_node_code,from_node_id,from_node_name,from_node_type,risk_probability,time,to_node_code,to_node_id,to_node_name,to_node_type
2536,1658900721934,,4229,C35,35,WinMart+ 55 Thụy Khuê,CUSTOMER,0.01,757,C45,45,WinMart+ 575 La Thành,CUSTOMER
2537,1658900721935,,4102,C36,36,WinMart+ 151 Trích Sài,CUSTOMER,0.01,755,C45,45,WinMart+ 575 La Thành,CUSTOMER
2538,1658900721944,,5315,C37,37,WinMart+ 47 Phó Đức Chính,CUSTOMER,0.01,909,C45,45,WinMart+ 575 La Thành,CUSTOMER
2539,1658900721944,,7005,C38,38,WinMart+ 50 Nguyễn Hoàng Tôn,CUSTOMER,0.01,944,C45,45,WinMart+ 575 La Thành,CUSTOMER
2540,1658900721946,,3999,C39,39,WinMart+ 18B Nguyễn Biểu,CUSTOMER,0.01,733,C45,45,WinMart+ 575 La Thành,CUSTOMER
2541,1658900721951,,2556,C40,40,WinMart+ 140 Đốc Ngữ,CUSTOMER,0.01,503,C45,45,WinMart+ 575 La Thành,CUSTOMER
2542,1658900721953,,1755,C41,41,WinMart+ 69 Vạn Bảo,CUSTOMER,0.01,354,C45,45,WinMart+ 575 La Thành,CUSTOMER
2543,1658900721954,,5255,C42,42,WinMart+ 20 Nguyễn Thiếp,CUSTOMER,0.01,1041,C45,45,WinMart+ 575 La Thành,CUSTOMER
2544,1658900721955,,4825,C43,43,WinMart+ 27 Phạm Hồng Thái,CUSTOMER,0.01,952,C45,45,WinMart+ 575 La Thành,CUSTOMER
2545,1658900721956,,3681,C44,44,WinMart+28 Nguyễn Thái Học,CUSTOMER,0.01,747,C45,45,WinMart+ 575 La Thành,CUSTOMER
2546,1658900721956,,10289,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,1483,C45,45,WinMart+ 575 La Thành,CUSTOMER
2547,1658900721957,,5160,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,941,C45,45,WinMart+ 575 La Thành,CUSTOMER
2548,1658900721957,,11385,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,1740,C45,45,WinMart+ 575 La Thành,CUSTOMER
2549,1658900721958,,10897,D4,4,Kho hàng AEON Mall Long Biên,DEPOT,0.01,1598,C45,45,WinMart+ 575 La Thành,CUSTOMER
2550,1658900721959,,7411,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT,0.01,1304,C45,45,WinMart+ 575 La Thành,CUSTOMER
2551,1658900735915,,5561,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,914,C1,1,VinMart Liễu Giai,CUSTOMER
2552,1658900735923,,8049,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1385,C2,2,VinMart Đại La,CUSTOMER
2553,1658900735924,,8954,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1569,C3,3,VinMart Trương Định,CUSTOMER
2554,1658900735924,,6801,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1112,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER
2555,1658900735925,,4604,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,940,C5,5,VinMart La Thành,CUSTOMER
2556,1658900735931,,4238,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,826,C6,6,VinMart Đội Cấn,CUSTOMER
2557,1658900735937,,6805,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1157,C7,7,VinMart Tràng An,CUSTOMER
2558,1658900735939,,6695,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1039,C8,8,VinMart Võ Thị Sáu,CUSTOMER
2559,1658900735940,,3002,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,416,C9,9,VinMart Xuân Diệu,CUSTOMER
2560,1658900735940,,6127,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1203,C10,10,VinMart Thái Thịnh,CUSTOMER
2561,1658900735942,,4541,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,672,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
2562,1658900735943,,11938,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1958,C12,12,VinMart Hà Đông 2,CUSTOMER
2563,1658900735943,,5670,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1109,C13,13,VinMart Bà Triệu,CUSTOMER
2564,1658900735944,,16069,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1764,C14,14,VinMart Ocean Park,CUSTOMER
2565,1658900735945,,23420,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,2528,C15,15,VinMart Đan Phượng,CUSTOMER
2566,1658900735945,,20673,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,2307,C16,16,VinMart Hoài Đức,CUSTOMER
2581,1658900740996,,5517,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,782,C31,31,WinMart+ 123 Trịnh Công Sơn,CUSTOMER
2582,1658900740996,,3181,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,499,C32,32,WinMart+ 123 Âu Cơ,CUSTOMER
2583,1658900740997,,7963,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,1111,C33,33,WinMart+ 35B Xuân La,CUSTOMER
2584,1658900740997,,3994,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,685,C34,34,WinMart+ 133 Thụy Khuê,CUSTOMER
2585,1658900740998,,3345,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,582,C35,35,WinMart+ 55 Thụy Khuê,CUSTOMER
2586,1658900740998,,5459,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,961,C36,36,WinMart+ 151 Trích Sài,CUSTOMER
2587,1658900740999,,1426,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,353,C37,37,WinMart+ 47 Phó Đức Chính,CUSTOMER
2588,1658900741000,,7441,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,1088,C38,38,WinMart+ 50 Nguyễn Hoàng Tôn,CUSTOMER
2589,1658900741000,,1724,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,443,C39,39,WinMart+ 18B Nguyễn Biểu,CUSTOMER
2590,1658900741001,,5480,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,936,C40,40,WinMart+ 140 Đốc Ngữ,CUSTOMER
2591,1658900741002,,6008,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,1035,C41,41,WinMart+ 69 Vạn Bảo,CUSTOMER
2592,1658900741002,,2215,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,516,C42,42,WinMart+ 20 Nguyễn Thiếp,CUSTOMER
2593,1658900741003,,1395,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,357,C43,43,WinMart+ 27 Phạm Hồng Thái,CUSTOMER
2594,1658900741004,,3284,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,700,C44,44,WinMart+28 Nguyễn Thái Học,CUSTOMER
2595,1658900741004,,5723,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,1177,C45,45,WinMart+ 575 La Thành,CUSTOMER
2596,1658900741005,,0,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,0,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2597,1658900741006,,18318,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,2415,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT
2598,1658900741006,,9515,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,1576,D2,2,Kho hàng Big C THĂNG LONG,DEPOT
2599,1658900741007,,10512,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,1735,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT
2600,1658900741008,,7693,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,1184,D4,4,Kho hàng AEON Mall Long Biên,DEPOT
2601,1658900756145,,5346,C1,1,VinMart Liễu Giai,CUSTOMER,0.01,960,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2602,1658900756151,,8617,C2,2,VinMart Đại La,CUSTOMER,0.01,1285,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2603,1658900756153,,9988,C3,3,VinMart Trương Định,CUSTOMER,0.01,1583,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2604,1658900756154,,6567,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER,0.01,1121,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2605,1658900756155,,5196,C5,5,VinMart La Thành,CUSTOMER,0.01,990,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2606,1658900756156,,5143,C6,6,VinMart Đội Cấn,CUSTOMER,0.01,900,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2607,1658900756156,,7065,C7,7,VinMart Tràng An,CUSTOMER,0.01,1228,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2608,1658900756157,,6371,C8,8,VinMart Võ Thị Sáu,CUSTOMER,0.01,924,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2609,1658900756158,,3523,C9,9,VinMart Xuân Diệu,CUSTOMER,0.01,519,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2610,1658900756158,,6309,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,1189,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2611,1658900756159,,3353,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,456,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2612,1658900756160,,12174,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1956,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2613,1658900756160,,6725,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,995,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2614,1658900756161,,15322,C14,14,VinMart Ocean Park,CUSTOMER,0.01,1709,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2615,1658900756161,,23614,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2636,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2616,1658900756161,,21384,C16,16,VinMart Hoài Đức,CUSTOMER,0.01,2549,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2631,1658900761172,,6038,C31,31,WinMart+ 123 Trịnh Công Sơn,CUSTOMER,0.01,875,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2632,1658900761173,,3710,C32,32,WinMart+ 123 Âu Cơ,CUSTOMER,0.01,587,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2633,1658900761174,,8779,C33,33,WinMart+ 35B Xuân La,CUSTOMER,0.01,1208,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2634,1658900761174,,4037,C34,34,WinMart+ 133 Thụy Khuê,CUSTOMER,0.01,796,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2635,1658900761175,,3388,C35,35,WinMart+ 55 Thụy Khuê,CUSTOMER,0.01,685,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2636,1658900761176,,5687,C36,36,WinMart+ 151 Trích Sài,CUSTOMER,0.01,1111,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2637,1658900761177,,1905,C37,37,WinMart+ 47 Phó Đức Chính,CUSTOMER,0.01,405,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2638,1658900761178,,8312,C38,38,WinMart+ 50 Nguyễn Hoàng Tôn,CUSTOMER,0.01,1153,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2639,1658900761179,,2036,C39,39,WinMart+ 18B Nguyễn Biểu,CUSTOMER,0.01,477,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2640,1658900761181,,5383,C40,40,WinMart+ 140 Đốc Ngữ,CUSTOMER,0.01,1004,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2641,1658900761182,,5688,C41,41,WinMart+ 69 Vạn Bảo,CUSTOMER,0.01,1059,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2642,1658900761183,,1679,C42,42,WinMart+ 20 Nguyễn Thiếp,CUSTOMER,0.01,339,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2643,1658900761184,,1811,C43,43,WinMart+ 27 Phạm Hồng Thái,CUSTOMER,0.01,395,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2644,1658900761185,,3651,C44,44,WinMart+28 Nguyễn Thái Học,CUSTOMER,0.01,738,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2645,1658900761186,,7141,C45,45,WinMart+ 575 La Thành,CUSTOMER,0.01,1247,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2646,1658900761186,,15155,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,2311,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2647,1658900761187,,10026,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,1769,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2648,1658900761188,,11177,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,1778,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2649,1658900761188,,7372,D4,4,Kho hàng AEON Mall Long Biên,DEPOT,0.01,1052,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2655,1658900776382,,5057,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,635,C31,31,WinMart+ 123 Trịnh Công Sơn,CUSTOMER
2656,1658900776384,,2722,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,351,C32,32,WinMart+ 123 Âu Cơ,CUSTOMER
2657,1658900776385,,7503,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,964,C33,33,WinMart+ 35B Xuân La,CUSTOMER
2658,1658900776385,,3534,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,538,C34,34,WinMart+ 133 Thụy Khuê,CUSTOMER
2659,1658900776387,,2886,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,434,C35,35,WinMart+ 55 Thụy Khuê,CUSTOMER
2660,1658900776388,,5000,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,813,C36,36,WinMart+ 151 Trích Sài,CUSTOMER
2661,1658900776389,,967,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,205,C37,37,WinMart+ 47 Phó Đức Chính,CUSTOMER
2662,1658900776390,,6982,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,940,C38,38,WinMart+ 50 Nguyễn Hoàng Tôn,CUSTOMER
2663,1658900776391,,1265,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,295,C39,39,WinMart+ 18B Nguyễn Biểu,CUSTOMER
2664,1658900776391,,5020,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,789,C40,40,WinMart+ 140 Đốc Ngữ,CUSTOMER
2665,1658900776393,,5549,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,888,C41,41,WinMart+ 69 Vạn Bảo,CUSTOMER
2666,1658900776393,,1756,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,368,C42,42,WinMart+ 20 Nguyễn Thiếp,CUSTOMER
2667,1658900776394,,935,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,210,C43,43,WinMart+ 27 Phạm Hồng Thái,CUSTOMER
2668,1658900776394,,2825,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,552,C44,44,WinMart+28 Nguyễn Thái Học,CUSTOMER
2669,1658900776394,,5264,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1029,C45,45,WinMart+ 575 La Thành,CUSTOMER
2670,1658900776395,,459,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,125,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
2671,1658900776395,,0,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,0,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2672,1658900776396,,17859,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,2267,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT
2673,1658900776396,,9056,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1428,D2,2,Kho hàng Big C THĂNG LONG,DEPOT
2674,1658900776397,,10053,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER,0.01,1587,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT
2675,1658900780838,,2765,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,557,C1,1,VinMart Liễu Giai,CUSTOMER
2676,1658900780857,,6910,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,1142,C2,2,VinMart Đại La,CUSTOMER
2677,1658900780857,,7815,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,1326,C3,3,VinMart Trương Định,CUSTOMER
2678,1658900780858,,3926,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,753,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER
2679,1658900780858,,2975,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,580,C5,5,VinMart La Thành,CUSTOMER
2680,1658900780859,,1616,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,311,C6,6,VinMart Đội Cấn,CUSTOMER
2681,1658900780859,,4175,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,844,C7,7,VinMart Tràng An,CUSTOMER
2682,1658900780860,,6608,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,1131,C8,8,VinMart Võ Thị Sáu,CUSTOMER
2683,1658900780860,,4542,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,697,C9,9,VinMart Xuân Diệu,CUSTOMER
2684,1658900780861,,4498,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,843,C10,10,VinMart Thái Thịnh,CUSTOMER
2685,1658900780862,,6126,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,925,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
2686,1658900780862,,10309,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,1598,C12,12,VinMart Hà Đông 2,CUSTOMER
2687,1658900780863,,4531,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,866,C13,13,VinMart Bà Triệu,CUSTOMER
2688,1658900780865,,17654,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,2016,C14,14,VinMart Ocean Park,CUSTOMER
2689,1658900780865,,19074,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,2635,C15,15,VinMart Đan Phượng,CUSTOMER
2690,1658900780866,,15961,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER,0.01,2353,C16,16,VinMart Hoài Đức,CUSTOMER
2700,1658900781477,,11147,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,1829,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT
2701,1658900796545,,1842,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,384,C1,1,VinMart Liễu Giai,CUSTOMER
2702,1658900796556,,7066,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,1137,C2,2,VinMart Đại La,CUSTOMER
2703,1658900796557,,8042,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,1381,C3,3,VinMart Trương Định,CUSTOMER
2704,1658900796558,,2645,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,568,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER
2705,1658900796558,,1820,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,405,C5,5,VinMart La Thành,CUSTOMER
2706,1658900796559,,1884,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,371,C6,6,VinMart Đội Cấn,CUSTOMER
2707,1658900796559,,3625,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,756,C7,7,VinMart Tràng An,CUSTOMER
2708,1658900796560,,6835,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,1186,C8,8,VinMart Võ Thị Sáu,CUSTOMER
2709,1658900796561,,6069,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,1007,C9,9,VinMart Xuân Diệu,CUSTOMER
2710,1658900796561,,3661,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,726,C10,10,VinMart Thái Thịnh,CUSTOMER
2711,1658900796562,,7285,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,1165,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER
2712,1658900796562,,9713,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,1472,C12,12,VinMart Hà Đông 2,CUSTOMER
2713,1658900796563,,4758,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,921,C13,13,VinMart Bà Triệu,CUSTOMER
2715,1658900796564,,18814,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,2257,C14,14,VinMart Ocean Park,CUSTOMER
2716,1658900796564,,17793,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,2450,C15,15,VinMart Đan Phượng,CUSTOMER
2719,1658900796565,,14679,C49,49,WinMart+ 93 Ngõ Núi Trúc,CUSTOMER,0.01,2167,C16,16,VinMart Hoài Đức,CUSTOMER
2724,1658900796567,,5579,C31,31,WinMart+ 123 Trịnh Công Sơn,CUSTOMER,0.01,751,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2726,1658900796568,,3250,C32,32,WinMart+ 123 Âu Cơ,CUSTOMER,0.01,463,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2728,1658900796569,,8320,C33,33,WinMart+ 35B Xuân La,CUSTOMER,0.01,1084,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2730,1658900796569,,3578,C34,34,WinMart+ 133 Thụy Khuê,CUSTOMER,0.01,671,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2732,1658900796571,,2929,C35,35,WinMart+ 55 Thụy Khuê,CUSTOMER,0.01,561,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2734,1658900796571,,5228,C36,36,WinMart+ 151 Trích Sài,CUSTOMER,0.01,987,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2737,1658900796572,,1446,C37,37,WinMart+ 47 Phó Đức Chính,CUSTOMER,0.01,281,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2738,1658900796573,,7853,C38,38,WinMart+ 50 Nguyễn Hoàng Tôn,CUSTOMER,0.01,1029,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2739,1658900796573,,1576,C39,39,WinMart+ 18B Nguyễn Biểu,CUSTOMER,0.01,352,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2740,1658900796574,,4923,C40,40,WinMart+ 140 Đốc Ngữ,CUSTOMER,0.01,880,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2741,1658900796575,,5228,C41,41,WinMart+ 69 Vạn Bảo,CUSTOMER,0.01,934,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2742,1658900796576,,1220,C42,42,WinMart+ 20 Nguyễn Thiếp,CUSTOMER,0.01,214,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2743,1658900796576,,1351,C43,43,WinMart+ 27 Phạm Hồng Thái,CUSTOMER,0.01,271,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2744,1658900796577,,3191,C44,44,WinMart+28 Nguyễn Thái Học,CUSTOMER,0.01,613,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2745,1658900796584,,6682,C45,45,WinMart+ 575 La Thành,CUSTOMER,0.01,1123,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2746,1658900796586,,459,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER,0.01,148,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2747,1658900796586,,14696,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,2186,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2748,1658900796587,,9567,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,1645,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2749,1658900796588,,10718,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,1653,C47,47,WinMart+ 31 Tân Ấp,CUSTOMER
2750,1658900801054,,3143,C1,1,VinMart Liễu Giai,CUSTOMER,0.01,540,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2751,1658900801055,,6478,C2,2,VinMart Đại La,CUSTOMER,0.01,1169,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2752,1658900801056,,8085,C3,3,VinMart Trương Định,CUSTOMER,0.01,1380,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2753,1658900801056,,4201,C4,4,VinMart Nguyễn Chí Thanh,CUSTOMER,0.01,679,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2754,1658900801057,,2993,C5,5,VinMart La Thành,CUSTOMER,0.01,570,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2755,1658900801058,,2777,C6,6,VinMart Đội Cấn,CUSTOMER,0.01,458,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2756,1658900801058,,4699,C7,7,VinMart Tràng An,CUSTOMER,0.01,786,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2757,1658900801059,,6860,C8,8,VinMart Võ Thị Sáu,CUSTOMER,0.01,1169,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2758,1658900801063,,4434,C9,9,VinMart Xuân Diệu,CUSTOMER,0.01,656,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2759,1658900801064,,4575,C10,10,VinMart Thái Thịnh,CUSTOMER,0.01,883,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2760,1658900801065,,6500,C11,11,VinMart Nguyễn Văn Cừ II,CUSTOMER,0.01,918,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2761,1658900801065,,10440,C12,12,VinMart Hà Đông 2,CUSTOMER,0.01,1651,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2762,1658900801066,,5492,C13,13,VinMart Bà Triệu,CUSTOMER,0.01,934,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2763,1658900801067,,18470,C14,14,VinMart Ocean Park,CUSTOMER,0.01,2172,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2764,1658900801067,,20343,C15,15,VinMart Đan Phượng,CUSTOMER,0.01,2766,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2765,1658900801068,,17150,C16,16,VinMart Hoài Đức,CUSTOMER,0.01,2473,C48,48,WinMart+ 104C Ngọc Hà,CUSTOMER
2775,1658900801835,,11742,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT,0.01,2023,C46,46,WinMart+ 20 Nghĩa Dũng,CUSTOMER
