id,distance,from_node_code,from_node_id,from_node_type,time,to_node_code,to_node_id,to_node_type
5205,25934,C69,69,CUSTOMER,2363,C14,14,CUSTOMER
5206,19516,C69,69,CUSTOMER,2196,C15,15,CUSTOMER
5207,16403,C69,69,CUSTOMER,1913,C16,16,CUSTOMER
5217,4211,C67,67,CUSTOMER,750,C51,51,CUSTOMER
5218,7740,C67,67,CUSTOMER,1295,C52,52,CUSTOMER
5219,3353,C67,67,CUSTOMER,584,C53,53,CUSTOMER
5220,4669,C67,67,CUSTOMER,738,C54,54,CUSTOMER
5221,3915,C67,67,CUSTOMER,803,C55,55,CUSTOMER
5222,3825,C67,67,CUSTOMER,806,C56,56,CUSTOMER
5223,3751,C67,67,CUSTOMER,715,C57,57,CUSTOMER
5224,2982,C67,67,CUSTOMER,656,C58,58,CUSTOMER
5225,6486,C67,67,CUSTOMER,1111,C59,59,CUSTOMER
5226,5062,C67,67,CUSTOMER,801,C60,60,CUSTOMER
5228,9594,C67,67,CUSTOMER,1111,C62,62,CUSTOMER
5229,2654,C67,67,CUSTOMER,418,C63,63,CUSTOMER
5230,2667,C67,67,CUSTOMER,552,C64,64,CUSTOMER
5231,9160,C67,67,CUSTOMER,1571,C65,65,CUSTOMER
5232,7447,C67,67,CUSTOMER,959,C66,66,CUSTOMER
5233,0,C67,67,CUSTOMER,0,C67,67,CUSTOMER
5234,8501,C67,67,CUSTOMER,1176,D1,1,DEPOT
5235,2445,C67,67,CUSTOMER,559,D2,2,DEPOT
5236,10326,C67,67,CUSTOMER,1051,D3,3,DEPOT
5237,11965,C67,67,CUSTOMER,1501,D4,4,DEPOT
5238,9103,C67,67,CUSTOMER,1007,D5,5,DEPOT
5244,12793,C68,68,CUSTOMER,1818,C31,31,CUSTOMER
5245,9153,C68,68,CUSTOMER,1626,C32,32,CUSTOMER
5246,10719,C68,68,CUSTOMER,1485,C33,33,CUSTOMER
5247,8204,C68,68,CUSTOMER,1400,C34,34,CUSTOMER
5248,7237,C68,68,CUSTOMER,1363,C35,35,CUSTOMER
5249,8778,C68,68,CUSTOMER,1497,C36,36,CUSTOMER
5250,7471,C68,68,CUSTOMER,1403,C37,37,CUSTOMER
5251,11407,C68,68,CUSTOMER,1598,C38,38,CUSTOMER
5252,6291,C68,68,CUSTOMER,1191,C39,39,CUSTOMER
5253,7225,C68,68,CUSTOMER,1265,C40,40,CUSTOMER
5254,6920,C68,68,CUSTOMER,1186,C41,41,CUSTOMER
5255,7238,C68,68,CUSTOMER,1392,C42,42,CUSTOMER
5256,7077,C68,68,CUSTOMER,1369,C43,43,CUSTOMER
5257,5242,C68,68,CUSTOMER,1018,C44,44,CUSTOMER
5258,4822,C68,68,CUSTOMER,1026,C45,45,CUSTOMER
5259,8169,C68,68,CUSTOMER,1617,C46,46,CUSTOMER
5260,7710,C68,68,CUSTOMER,1492,C47,47,CUSTOMER
5261,5976,C68,68,CUSTOMER,1187,C48,48,CUSTOMER
5262,5143,C68,68,CUSTOMER,1056,C49,49,CUSTOMER
5263,7124,C68,68,CUSTOMER,1267,C50,50,CUSTOMER
5264,3128,C1,1,CUSTOMER,596,C69,69,CUSTOMER
5265,5780,C2,2,CUSTOMER,982,C69,69,CUSTOMER
5266,7384,C3,3,CUSTOMER,1270,C69,69,CUSTOMER
5267,1585,C4,4,CUSTOMER,352,C69,69,CUSTOMER
5268,2861,C5,5,CUSTOMER,629,C69,69,CUSTOMER
5269,3527,C6,6,CUSTOMER,646,C69,69,CUSTOMER
5270,5061,C7,7,CUSTOMER,721,C69,69,CUSTOMER
5271,7270,C8,8,CUSTOMER,1235,C69,69,CUSTOMER
5272,11069,C9,9,CUSTOMER,1430,C69,69,CUSTOMER
5273,2386,C10,10,CUSTOMER,568,C69,69,CUSTOMER
5274,9106,C11,11,CUSTOMER,1687,C69,69,CUSTOMER
5275,7686,C12,12,CUSTOMER,1331,C69,69,CUSTOMER
5276,5927,C13,13,CUSTOMER,1081,C69,69,CUSTOMER
5277,25936,C14,14,CUSTOMER,2350,C69,69,CUSTOMER
5278,24422,C15,15,CUSTOMER,2248,C69,69,CUSTOMER
5279,16532,C16,16,CUSTOMER,2007,C69,69,CUSTOMER
5289,4366,C51,51,CUSTOMER,714,C67,67,CUSTOMER
5290,7698,C52,52,CUSTOMER,1389,C67,67,CUSTOMER
5291,2668,C53,53,CUSTOMER,536,C67,67,CUSTOMER
5292,4375,C54,54,CUSTOMER,721,C67,67,CUSTOMER
5293,4577,C55,55,CUSTOMER,755,C67,67,CUSTOMER
5294,4678,C56,56,CUSTOMER,785,C67,67,CUSTOMER
5295,4108,C57,57,CUSTOMER,675,C67,67,CUSTOMER
5296,3218,C58,58,CUSTOMER,498,C67,67,CUSTOMER
5297,5565,C59,59,CUSTOMER,963,C67,67,CUSTOMER
5298,4743,C60,60,CUSTOMER,764,C67,67,CUSTOMER
5300,6235,C62,62,CUSTOMER,1064,C67,67,CUSTOMER
5301,1700,C63,63,CUSTOMER,294,C67,67,CUSTOMER
5302,2321,C64,64,CUSTOMER,499,C67,67,CUSTOMER
5303,8703,C65,65,CUSTOMER,1456,C67,67,CUSTOMER
5304,8473,C66,66,CUSTOMER,1030,C67,67,CUSTOMER
5305,7919,D1,1,DEPOT,1182,C67,67,CUSTOMER
5306,2750,D2,2,DEPOT,582,C67,67,CUSTOMER
5307,10323,D3,3,DEPOT,968,C67,67,CUSTOMER
5308,11680,D4,4,DEPOT,1566,C67,67,CUSTOMER
5309,8387,D5,5,DEPOT,978,C67,67,CUSTOMER
5315,11454,C31,31,CUSTOMER,1802,C68,68,CUSTOMER
5316,9125,C32,32,CUSTOMER,1514,C68,68,CUSTOMER
5317,12151,C33,33,CUSTOMER,1605,C68,68,CUSTOMER
5318,7714,C34,34,CUSTOMER,1344,C68,68,CUSTOMER
5319,7065,C35,35,CUSTOMER,1234,C68,68,CUSTOMER
5320,9363,C36,36,CUSTOMER,1660,C68,68,CUSTOMER
5321,6816,C37,37,CUSTOMER,1281,C68,68,CUSTOMER
5322,12685,C38,38,CUSTOMER,1664,C68,68,CUSTOMER
5323,5712,C39,39,CUSTOMER,1015,C68,68,CUSTOMER
5324,8577,C40,40,CUSTOMER,1401,C68,68,CUSTOMER
5325,7233,C41,41,CUSTOMER,1320,C68,68,CUSTOMER
5326,5978,C42,42,CUSTOMER,1212,C68,68,CUSTOMER
5327,6539,C43,43,CUSTOMER,1233,C68,68,CUSTOMER
5328,4153,C44,44,CUSTOMER,758,C68,68,CUSTOMER
5329,6679,C45,45,CUSTOMER,1134,C68,68,CUSTOMER
5330,7437,C46,46,CUSTOMER,1458,C68,68,CUSTOMER
5331,6977,C47,47,CUSTOMER,1310,C68,68,CUSTOMER
5332,5838,C48,48,CUSTOMER,1067,C68,68,CUSTOMER
5333,6065,C49,49,CUSTOMER,1122,C68,68,CUSTOMER
5334,8471,C50,50,CUSTOMER,1418,C68,68,CUSTOMER
5340,8985,C69,69,CUSTOMER,1149,C31,31,CUSTOMER
5341,8551,C69,69,CUSTOMER,1319,C32,32,CUSTOMER
5342,6912,C69,69,CUSTOMER,815,C33,33,CUSTOMER
5343,4102,C69,69,CUSTOMER,674,C34,34,CUSTOMER
5344,4757,C69,69,CUSTOMER,785,C35,35,CUSTOMER
5345,4676,C69,69,CUSTOMER,771,C36,36,CUSTOMER
5346,6870,C69,69,CUSTOMER,1096,C37,37,CUSTOMER
5347,7600,C69,69,CUSTOMER,928,C38,38,CUSTOMER
5348,6091,C69,69,CUSTOMER,980,C39,39,CUSTOMER
5349,3123,C69,69,CUSTOMER,540,C40,40,CUSTOMER
5350,2819,C69,69,CUSTOMER,460,C41,41,CUSTOMER
5351,7038,C69,69,CUSTOMER,1185,C42,42,CUSTOMER
5352,6877,C69,69,CUSTOMER,1162,C43,43,CUSTOMER
5353,5087,C69,69,CUSTOMER,895,C44,44,CUSTOMER
5354,3104,C69,69,CUSTOMER,583,C45,45,CUSTOMER
5355,7970,C69,69,CUSTOMER,1410,C46,46,CUSTOMER
5356,7511,C69,69,CUSTOMER,1286,C47,47,CUSTOMER
5357,5144,C69,69,CUSTOMER,844,C48,48,CUSTOMER
5358,3460,C69,69,CUSTOMER,674,C49,49,CUSTOMER
5359,3022,C69,69,CUSTOMER,541,C50,50,CUSTOMER
5360,6081,C68,68,CUSTOMER,1098,C51,51,CUSTOMER
5361,6937,C68,68,CUSTOMER,1333,C52,52,CUSTOMER
5362,5224,C68,68,CUSTOMER,932,C53,53,CUSTOMER
5363,3862,C68,68,CUSTOMER,775,C54,54,CUSTOMER
5364,3592,C68,68,CUSTOMER,740,C55,55,CUSTOMER
5365,4756,C68,68,CUSTOMER,931,C56,56,CUSTOMER
5366,5646,C68,68,CUSTOMER,1016,C57,57,CUSTOMER
5367,3401,C68,68,CUSTOMER,684,C58,58,CUSTOMER
5368,5684,C68,68,CUSTOMER,1149,C59,59,CUSTOMER
5369,4260,C68,68,CUSTOMER,839,C60,60,CUSTOMER
5371,7793,C68,68,CUSTOMER,1479,C62,62,CUSTOMER
5372,2873,C68,68,CUSTOMER,579,C63,63,CUSTOMER
5373,4777,C68,68,CUSTOMER,935,C64,64,CUSTOMER
5374,7078,C68,68,CUSTOMER,1310,C65,65,CUSTOMER
5375,11225,C68,68,CUSTOMER,1502,C66,66,CUSTOMER
5376,3983,C68,68,CUSTOMER,719,C67,67,CUSTOMER
5377,0,C68,68,CUSTOMER,0,C68,68,CUSTOMER
5378,11449,C68,68,CUSTOMER,1694,D1,1,DEPOT
5379,5927,C68,68,CUSTOMER,1130,D2,2,DEPOT
5380,6550,C68,68,CUSTOMER,1045,D3,3,DEPOT
5381,9041,C68,68,CUSTOMER,1227,D4,4,DEPOT
5382,12050,C68,68,CUSTOMER,1524,D5,5,DEPOT
5388,9101,C31,31,CUSTOMER,1216,C69,69,CUSTOMER
5389,11444,C32,32,CUSTOMER,1452,C69,69,CUSTOMER
5390,7078,C33,33,CUSTOMER,880,C69,69,CUSTOMER
5391,4398,C34,34,CUSTOMER,775,C69,69,CUSTOMER
5392,5053,C35,35,CUSTOMER,880,C69,69,CUSTOMER
5393,4926,C36,36,CUSTOMER,878,C69,69,CUSTOMER
5394,7101,C37,37,CUSTOMER,1191,C69,69,CUSTOMER
5395,7616,C38,38,CUSTOMER,940,C69,69,CUSTOMER
5396,5573,C39,39,CUSTOMER,1052,C69,69,CUSTOMER
5397,3380,C40,40,CUSTOMER,626,C69,69,CUSTOMER
5398,3112,C41,41,CUSTOMER,591,C69,69,CUSTOMER
5399,6829,C42,42,CUSTOMER,1359,C69,69,CUSTOMER
5400,6399,C43,43,CUSTOMER,1270,C69,69,CUSTOMER
5401,5014,C44,44,CUSTOMER,1007,C69,69,CUSTOMER
5402,1641,C45,45,CUSTOMER,403,C69,69,CUSTOMER
5403,8397,C46,46,CUSTOMER,1462,C69,69,CUSTOMER
5404,7938,C47,47,CUSTOMER,1314,C69,69,CUSTOMER
5405,4549,C48,48,CUSTOMER,851,C69,69,CUSTOMER
5406,3178,C49,49,CUSTOMER,638,C69,69,CUSTOMER
5407,3275,C50,50,CUSTOMER,643,C69,69,CUSTOMER
5408,5717,C51,51,CUSTOMER,1080,C68,68,CUSTOMER
5409,5809,C52,52,CUSTOMER,1122,C68,68,CUSTOMER
5410,5804,C53,53,CUSTOMER,946,C68,68,CUSTOMER
5411,3577,C54,54,CUSTOMER,657,C68,68,CUSTOMER
5412,4232,C55,55,CUSTOMER,817,C68,68,CUSTOMER
5413,4467,C56,56,CUSTOMER,877,C68,68,CUSTOMER
5414,7113,C57,57,CUSTOMER,1126,C68,68,CUSTOMER
5415,4598,C58,58,CUSTOMER,888,C68,68,CUSTOMER
5416,5069,C59,59,CUSTOMER,931,C68,68,CUSTOMER
5417,4386,C60,60,CUSTOMER,790,C68,68,CUSTOMER
5419,9236,C62,62,CUSTOMER,1515,C68,68,CUSTOMER
5420,4452,C63,63,CUSTOMER,766,C68,68,CUSTOMER
5421,6494,C64,64,CUSTOMER,1114,C68,68,CUSTOMER
5422,5319,C65,65,CUSTOMER,1054,C68,68,CUSTOMER
5423,13004,C66,66,CUSTOMER,1621,C68,68,CUSTOMER
5424,5564,C67,67,CUSTOMER,814,C68,68,CUSTOMER
5425,12921,D1,1,DEPOT,1821,C68,68,CUSTOMER
5426,8240,D2,2,DEPOT,1358,C68,68,CUSTOMER
5427,6696,D3,3,DEPOT,1139,C68,68,CUSTOMER
5428,8295,D4,4,DEPOT,1163,C68,68,CUSTOMER
5429,12918,D5,5,DEPOT,1568,C68,68,CUSTOMER
5430,1979,C69,69,CUSTOMER,372,C51,51,CUSTOMER
5431,6738,C69,69,CUSTOMER,1126,C52,52,CUSTOMER
5432,1122,C69,69,CUSTOMER,206,C53,53,CUSTOMER
5433,4599,C69,69,CUSTOMER,930,C54,54,CUSTOMER
5434,3403,C69,69,CUSTOMER,651,C55,55,CUSTOMER
5435,2780,C69,69,CUSTOMER,592,C56,56,CUSTOMER
5436,1839,C69,69,CUSTOMER,346,C57,57,CUSTOMER
5437,2572,C69,69,CUSTOMER,548,C58,58,CUSTOMER
5438,5528,C69,69,CUSTOMER,1026,C59,59,CUSTOMER
5439,5231,C69,69,CUSTOMER,971,C60,60,CUSTOMER
5441,4081,C69,69,CUSTOMER,765,C62,62,CUSTOMER
5442,2618,C69,69,CUSTOMER,513,C63,63,CUSTOMER
5443,970,C69,69,CUSTOMER,266,C64,64,CUSTOMER
5444,8489,C69,69,CUSTOMER,1447,C65,65,CUSTOMER
5445,7240,C69,69,CUSTOMER,867,C66,66,CUSTOMER
5446,2725,C69,69,CUSTOMER,493,C67,67,CUSTOMER
5447,5727,C69,69,CUSTOMER,992,C68,68,CUSTOMER
5448,0,C69,69,CUSTOMER,0,C69,69,CUSTOMER
5449,10923,C69,69,CUSTOMER,1299,D1,1,DEPOT
5450,2120,C69,69,CUSTOMER,460,D2,2,DEPOT
5451,13102,C69,69,CUSTOMER,1441,D3,3,DEPOT
5452,12127,C69,69,CUSTOMER,1679,D4,4,DEPOT
5453,8005,C69,69,CUSTOMER,1041,D5,5,DEPOT
5454,2695,C51,51,CUSTOMER,528,C69,69,CUSTOMER
5455,6459,C52,52,CUSTOMER,1265,C69,69,CUSTOMER
5456,608,C53,53,CUSTOMER,171,C69,69,CUSTOMER
5457,3676,C54,54,CUSTOMER,759,C69,69,CUSTOMER
5458,2929,C55,55,CUSTOMER,631,C69,69,CUSTOMER
5459,2789,C56,56,CUSTOMER,620,C69,69,CUSTOMER
5460,2045,C57,57,CUSTOMER,402,C69,69,CUSTOMER
5461,2001,C58,58,CUSTOMER,480,C69,69,CUSTOMER
5462,4866,C59,59,CUSTOMER,1001,C69,69,CUSTOMER
5463,4044,C60,60,CUSTOMER,802,C69,69,CUSTOMER
5465,4166,C62,62,CUSTOMER,790,C69,69,CUSTOMER
5466,2599,C63,63,CUSTOMER,533,C69,69,CUSTOMER
5467,1424,C64,64,CUSTOMER,381,C69,69,CUSTOMER
5468,6751,C65,65,CUSTOMER,1368,C69,69,CUSTOMER
5469,6087,C66,66,CUSTOMER,1104,C69,69,CUSTOMER
5470,2966,C67,67,CUSTOMER,659,C69,69,CUSTOMER
5471,4700,C68,68,CUSTOMER,918,C69,69,CUSTOMER
5472,7920,D1,1,DEPOT,1182,C69,69,CUSTOMER
5473,2792,D2,2,DEPOT,641,C69,69,CUSTOMER
5474,12783,D3,3,DEPOT,1341,C69,69,CUSTOMER
5475,12396,D4,4,DEPOT,1766,C69,69,CUSTOMER
5476,7700,D5,5,DEPOT,1111,C69,69,CUSTOMER
5477,6552,C70,70,CUSTOMER,830,C1,1,CUSTOMER
5478,13000,C70,70,CUSTOMER,1640,C2,2,CUSTOMER
5479,15060,C70,70,CUSTOMER,1984,C3,3,CUSTOMER
5480,7979,C70,70,CUSTOMER,1077,C4,4,CUSTOMER
5481,9220,C70,70,CUSTOMER,1385,C5,5,CUSTOMER
5482,6688,C70,70,CUSTOMER,1125,C6,6,CUSTOMER
5483,4974,C70,70,CUSTOMER,655,C7,7,CUSTOMER
5484,11810,C70,70,CUSTOMER,1688,C8,8,CUSTOMER
5485,2708,C70,70,CUSTOMER,410,C9,9,CUSTOMER
5486,10492,C70,70,CUSTOMER,1349,C10,10,CUSTOMER
5487,9655,C70,70,CUSTOMER,1322,C11,11,CUSTOMER
5488,15647,C70,70,CUSTOMER,1974,C12,12,CUSTOMER
5489,9692,C70,70,CUSTOMER,1678,C13,13,CUSTOMER
5490,27251,C70,70,CUSTOMER,2224,C14,14,CUSTOMER
5491,18890,C70,70,CUSTOMER,2000,C15,15,CUSTOMER
5492,16143,C70,70,CUSTOMER,1779,C16,16,CUSTOMER
5502,6994,C1,1,CUSTOMER,909,C70,70,CUSTOMER
5503,13482,C2,2,CUSTOMER,1777,C70,70,CUSTOMER
5504,15088,C3,3,CUSTOMER,2066,C70,70,CUSTOMER
5505,7747,C4,4,CUSTOMER,950,C70,70,CUSTOMER
5506,9052,C5,5,CUSTOMER,1245,C70,70,CUSTOMER
5507,6458,C6,6,CUSTOMER,834,C70,70,CUSTOMER
5508,4853,C7,7,CUSTOMER,633,C70,70,CUSTOMER
5509,11858,C8,8,CUSTOMER,1605,C70,70,CUSTOMER
5510,2709,C9,9,CUSTOMER,385,C70,70,CUSTOMER
5511,10423,C10,10,CUSTOMER,1367,C70,70,CUSTOMER
5512,8841,C11,11,CUSTOMER,1136,C70,70,CUSTOMER
5513,17998,C12,12,CUSTOMER,1990,C70,70,CUSTOMER
5514,10333,C13,13,CUSTOMER,1657,C70,70,CUSTOMER
5515,20810,C14,14,CUSTOMER,2390,C70,70,CUSTOMER
5516,18329,C15,15,CUSTOMER,1967,C70,70,CUSTOMER
5517,16100,C16,16,CUSTOMER,1881,C70,70,CUSTOMER
5532,754,C70,70,CUSTOMER,187,C31,31,CUSTOMER
5533,3091,C70,70,CUSTOMER,424,C32,32,CUSTOMER
5534,2155,C70,70,CUSTOMER,289,C33,33,CUSTOMER
5535,5171,C70,70,CUSTOMER,817,C34,34,CUSTOMER
5536,6674,C70,70,CUSTOMER,924,C35,35,CUSTOMER
5537,3523,C70,70,CUSTOMER,502,C36,36,CUSTOMER
5538,5106,C70,70,CUSTOMER,716,C37,37,CUSTOMER
5539,1633,C70,70,CUSTOMER,266,C38,38,CUSTOMER
5540,6234,C70,70,CUSTOMER,918,C39,39,CUSTOMER
5541,5930,C70,70,CUSTOMER,747,C40,40,CUSTOMER
5542,6791,C70,70,CUSTOMER,918,C41,41,CUSTOMER
5543,6383,C70,70,CUSTOMER,944,C42,42,CUSTOMER
5544,5904,C70,70,CUSTOMER,840,C43,43,CUSTOMER
5545,7964,C70,70,CUSTOMER,1160,C44,44,CUSTOMER
5546,8106,C70,70,CUSTOMER,1107,C45,45,CUSTOMER
5547,6701,C70,70,CUSTOMER,991,C46,46,CUSTOMER
5548,6242,C70,70,CUSTOMER,866,C47,47,CUSTOMER
5549,7153,C70,70,CUSTOMER,1004,C48,48,CUSTOMER
5550,7803,C70,70,CUSTOMER,1095,C49,49,CUSTOMER
5551,5794,C70,70,CUSTOMER,743,C50,50,CUSTOMER
5552,10048,C71,71,CUSTOMER,1518,C1,1,CUSTOMER
5553,6134,C71,71,CUSTOMER,1024,C2,2,CUSTOMER
5554,4413,C71,71,CUSTOMER,782,C3,3,CUSTOMER
5555,9300,C71,71,CUSTOMER,1446,C4,4,CUSTOMER
5556,9299,C71,71,CUSTOMER,1390,C5,5,CUSTOMER
5557,12058,C71,71,CUSTOMER,1918,C6,6,CUSTOMER
5558,13814,C71,71,CUSTOMER,1687,C7,7,CUSTOMER
5559,8432,C71,71,CUSTOMER,1373,C8,8,CUSTOMER
5560,14756,C71,71,CUSTOMER,2269,C9,9,CUSTOMER
5561,7265,C71,71,CUSTOMER,1018,C10,10,CUSTOMER
5562,20336,C71,71,CUSTOMER,1939,C11,11,CUSTOMER
5563,6187,C71,71,CUSTOMER,1041,C12,12,CUSTOMER
5564,8864,C71,71,CUSTOMER,1423,C13,13,CUSTOMER
5565,19150,C71,71,CUSTOMER,1665,C14,14,CUSTOMER
5566,22922,C71,71,CUSTOMER,2686,C15,15,CUSTOMER
5567,19809,C71,71,CUSTOMER,2403,C16,16,CUSTOMER
5582,926,C31,31,CUSTOMER,179,C70,70,CUSTOMER
5583,3083,C32,32,CUSTOMER,407,C70,70,CUSTOMER
5584,2409,C33,33,CUSTOMER,362,C70,70,CUSTOMER
5585,5310,C34,34,CUSTOMER,818,C70,70,CUSTOMER
5586,5965,C35,35,CUSTOMER,923,C70,70,CUSTOMER
5587,3707,C36,36,CUSTOMER,526,C70,70,CUSTOMER
5588,5112,C37,37,CUSTOMER,704,C70,70,CUSTOMER
5589,1629,C38,38,CUSTOMER,267,C70,70,CUSTOMER
5590,6364,C39,39,CUSTOMER,921,C70,70,CUSTOMER
5591,5801,C40,40,CUSTOMER,891,C70,70,CUSTOMER
5592,6543,C41,41,CUSTOMER,868,C70,70,CUSTOMER
5593,6707,C42,42,CUSTOMER,895,C70,70,CUSTOMER
5594,5843,C43,43,CUSTOMER,800,C70,70,CUSTOMER
5595,8071,C44,44,CUSTOMER,1168,C70,70,CUSTOMER
5596,7888,C45,45,CUSTOMER,960,C70,70,CUSTOMER
5597,6164,C46,46,CUSTOMER,879,C70,70,CUSTOMER
5598,5705,C47,47,CUSTOMER,732,C70,70,CUSTOMER
5599,7244,C48,48,CUSTOMER,1013,C70,70,CUSTOMER
5600,7719,C49,49,CUSTOMER,1057,C70,70,CUSTOMER
5601,5677,C50,50,CUSTOMER,698,C70,70,CUSTOMER
5602,10587,C1,1,CUSTOMER,1684,C71,71,CUSTOMER
5603,6362,C2,2,CUSTOMER,1165,C71,71,CUSTOMER
5604,4878,C3,3,CUSTOMER,889,C71,71,CUSTOMER
5605,9184,C4,4,CUSTOMER,1491,C71,71,CUSTOMER
5606,8967,C5,5,CUSTOMER,1459,C71,71,CUSTOMER
5607,11126,C6,6,CUSTOMER,1785,C71,71,CUSTOMER
5608,12917,C7,7,CUSTOMER,1849,C71,71,CUSTOMER
5609,7950,C8,8,CUSTOMER,1274,C71,71,CUSTOMER
5610,14201,C9,9,CUSTOMER,2214,C71,71,CUSTOMER
5611,7187,C10,10,CUSTOMER,1101,C71,71,CUSTOMER
5612,19840,C11,11,CUSTOMER,1881,C71,71,CUSTOMER
5613,6634,C12,12,CUSTOMER,1037,C71,71,CUSTOMER
5614,7601,C13,13,CUSTOMER,1189,C71,71,CUSTOMER
5615,19110,C14,14,CUSTOMER,1696,C71,71,CUSTOMER
5616,22701,C15,15,CUSTOMER,2707,C71,71,CUSTOMER
5617,19508,C16,16,CUSTOMER,2414,C71,71,CUSTOMER
5627,7355,C70,70,CUSTOMER,963,C51,51,CUSTOMER
5628,6191,C70,70,CUSTOMER,891,C52,52,CUSTOMER
5629,9101,C70,70,CUSTOMER,1084,C53,53,CUSTOMER
5630,9831,C70,70,CUSTOMER,1500,C54,54,CUSTOMER
5631,9141,C70,70,CUSTOMER,1419,C55,55,CUSTOMER
5632,8676,C70,70,CUSTOMER,1280,C56,56,CUSTOMER
5633,7265,C70,70,CUSTOMER,796,C57,57,CUSTOMER
5634,10631,C70,70,CUSTOMER,1383,C58,58,CUSTOMER
5635,8432,C70,70,CUSTOMER,1322,C59,59,CUSTOMER
5636,8135,C70,70,CUSTOMER,1257,C60,60,CUSTOMER
5638,6232,C70,70,CUSTOMER,835,C62,62,CUSTOMER
5639,10677,C70,70,CUSTOMER,1348,C63,63,CUSTOMER
5640,8551,C70,70,CUSTOMER,1030,C64,64,CUSTOMER
5641,7728,C70,70,CUSTOMER,1157,C65,65,CUSTOMER
5642,11164,C70,70,CUSTOMER,1378,C66,66,CUSTOMER
5643,10781,C70,70,CUSTOMER,1376,C67,67,CUSTOMER
5644,13786,C70,70,CUSTOMER,1827,C68,68,CUSTOMER
5645,8720,C70,70,CUSTOMER,1103,C69,69,CUSTOMER
5646,0,C70,70,CUSTOMER,0,C70,70,CUSTOMER
5647,18504,C70,70,CUSTOMER,2063,D1,1,DEPOT
5648,9705,C70,70,CUSTOMER,1225,D2,2,DEPOT
5649,23071,C70,70,CUSTOMER,2088,D3,3,DEPOT
5650,19841,C70,70,CUSTOMER,1573,D4,4,DEPOT
5651,8084,C70,70,CUSTOMER,1158,D5,5,DEPOT
5657,19280,C71,71,CUSTOMER,2154,C31,31,CUSTOMER
5658,14475,C71,71,CUSTOMER,2204,C32,32,CUSTOMER
5659,17207,C71,71,CUSTOMER,1821,C33,33,CUSTOMER
5660,11943,C71,71,CUSTOMER,1782,C34,34,CUSTOMER
5661,12597,C71,71,CUSTOMER,1894,C35,35,CUSTOMER
5662,12516,C71,71,CUSTOMER,1880,C36,36,CUSTOMER
5663,12794,C71,71,CUSTOMER,1981,C37,37,CUSTOMER
5664,17858,C71,71,CUSTOMER,1871,C38,38,CUSTOMER
5665,11613,C71,71,CUSTOMER,1769,C39,39,CUSTOMER
5666,10964,C71,71,CUSTOMER,1648,C40,40,CUSTOMER
5667,10659,C71,71,CUSTOMER,1569,C41,41,CUSTOMER
5668,12560,C71,71,CUSTOMER,1970,C42,42,CUSTOMER
5669,12399,C71,71,CUSTOMER,1947,C43,43,CUSTOMER
5670,10565,C71,71,CUSTOMER,1596,C44,44,CUSTOMER
5671,10389,C71,71,CUSTOMER,1644,C45,45,CUSTOMER
5672,19238,C71,71,CUSTOMER,2202,C46,46,CUSTOMER
5673,18779,C71,71,CUSTOMER,2078,C47,47,CUSTOMER
5674,11298,C71,71,CUSTOMER,1765,C48,48,CUSTOMER
5675,10643,C71,71,CUSTOMER,1689,C49,49,CUSTOMER
5676,10863,C71,71,CUSTOMER,1650,C50,50,CUSTOMER
5677,7022,C51,51,CUSTOMER,898,C70,70,CUSTOMER
5678,6356,C52,52,CUSTOMER,928,C70,70,CUSTOMER
5679,8173,C53,53,CUSTOMER,917,C70,70,CUSTOMER
5680,9276,C54,54,CUSTOMER,1412,C70,70,CUSTOMER
5681,9120,C55,55,CUSTOMER,1246,C70,70,CUSTOMER
5682,8847,C56,56,CUSTOMER,1248,C70,70,CUSTOMER
5683,6755,C57,57,CUSTOMER,698,C70,70,CUSTOMER
5684,9699,C58,58,CUSTOMER,1338,C70,70,CUSTOMER
5685,8263,C59,59,CUSTOMER,1207,C70,70,CUSTOMER
5686,8020,C60,60,CUSTOMER,1216,C70,70,CUSTOMER
5688,6218,C62,62,CUSTOMER,828,C70,70,CUSTOMER
5689,10301,C63,63,CUSTOMER,1328,C70,70,CUSTOMER
5690,8505,C64,64,CUSTOMER,1064,C70,70,CUSTOMER
5691,7985,C65,65,CUSTOMER,1137,C70,70,CUSTOMER
5692,10631,C66,66,CUSTOMER,1273,C70,70,CUSTOMER
5693,10508,C67,67,CUSTOMER,1414,C70,70,CUSTOMER
5694,12401,C68,68,CUSTOMER,1714,C70,70,CUSTOMER
5695,8593,C69,69,CUSTOMER,1044,C70,70,CUSTOMER
5696,15459,D1,1,DEPOT,1937,C70,70,CUSTOMER
5697,9659,D2,2,DEPOT,1273,C70,70,CUSTOMER
5698,23087,D3,3,DEPOT,2016,C70,70,CUSTOMER
5699,12400,D4,4,DEPOT,1608,C70,70,CUSTOMER
5700,9768,D5,5,DEPOT,1172,C70,70,CUSTOMER
5706,21061,C31,31,CUSTOMER,2154,C71,71,CUSTOMER
5707,13928,C32,32,CUSTOMER,2158,C71,71,CUSTOMER
5708,16936,C33,33,CUSTOMER,1873,C71,71,CUSTOMER
5709,11997,C34,34,CUSTOMER,1914,C71,71,CUSTOMER
5710,11868,C35,35,CUSTOMER,1878,C71,71,CUSTOMER
5711,12525,C36,36,CUSTOMER,2017,C71,71,CUSTOMER
